iteration,theta_const,theta_depot_age1,theta_depot_age2,theta_depot_age3,theta_lab_shortfall,theta_imbalance,theta_exp_risk
1565,4.7684276734478015,0.10173807480477906,0.10156643639659056,0.05088602590567117,0.0456937083994473,0.22669847197798787,0.35326388821640137
1566,4.768427673447801,0.10173806906937598,0.10156642957051375,0.05088600178069858,0.045689496149141744,0.22662482751492705,0.35325871407866866
1567,4.7684276734478015,0.10173806333953096,0.10156642275105193,0.05088589086351624,0.045685291140094085,0.22655146935754197,0.3532535449550749
1568,4.768427673447801,0.10173805761523504,0.10156641593819446,0.050885780053752244,0.04568109335963183,0.22647845162196134,0.3532483808375466
1569,4.7684276734478015,0.10173805810725225,0.1015664091319307,0.050885676266839173,0.045676902795111995,0.2264055875955723,0.35324322171802874
1570,4.7684276734478015,0.10173805239201299,0.10156640233225006,0.05088564915786584,0.04567271526382459,0.22633276422159562,0.35323806758848403
1571,4.7684276734478015,0.10173804668229805,0.10156639553914196,0.05088553864001395,0.04566853492731251,0.2262593895625191,0.35323291844089355
1572,4.7684276734478015,0.10173804097809855,0.10156638875259583,0.05088542822891967,0.04566436177301419,0.22618608578160412,0.35322777426725616
1573,4.7684276734478015,0.10173803527940566,0.10156638197260115,0.050885404731718674,0.04566019578839724,0.2261128527650927,0.35322263505958884
1574,4.7684276734478015,0.1017380295862105,0.1015663751991474,0.05088529450553805,0.04565603696095833,0.22603969039948185,0.3532175008099263
1575,4.7684276734478015,0.10173802389850432,0.1015663684322241,0.05088518438562924,0.04565188527822311,0.2259665985715231,0.3532123715103212
1576,4.7684276734478015,0.1017380182162783,0.1015663616718208,0.05088507437182197,0.04564774072774611,0.22589362277717287,0.35320724715284413
1577,4.7684276734478015,0.10173801253952365,0.10156635491792707,0.050884964463946414,0.045643603297110695,0.22582078854841472,0.3532021277295832
1578,4.7684276734478015,0.10173800686823165,0.10156634817053246,0.05088490977521248,0.04563947297392893,0.22574810774403906,0.35319701323264435
1579,4.768427673447802,0.10173800120239353,0.10156634142962662,0.05088480006091645,0.045635349745841554,0.2256753626622732,0.3531919036541511
1580,4.768427673447802,0.10173799554200061,0.10156633469519917,0.05088469045206192,0.04563123360051782,0.22560262169465126,0.35318679898624455
1581,4.768427673447802,0.10173798988704418,0.10156632796723976,0.050884580948480515,0.045627124525655496,0.22553008775333258,0.35318169922108344
1582,4.768427673447802,0.10173798423751555,0.10156632124573806,0.05088447155000422,0.04562302250898071,0.22545794963055305,0.3531766043508439
1583,4.768427673447802,0.10173797859340608,0.10156631453068377,0.05088436225646543,0.04561892753824793,0.2253854177263439,0.35317151436771954
1584,4.768427673447802,0.10173797295470713,0.1015663078220666,0.050884253067696894,0.045614841598649467,0.22531295535219292,0.35316642926392144
1585,4.768427673447802,0.10173796732141008,0.10156630111987636,0.05088414398353175,0.045610762678672985,0.22524078942771816,0.35316134903167795
1586,4.7684276734478015,0.10173796169350632,0.10156629442410275,0.05088403500380347,0.045606670469145745,0.22516846570879565,0.3531562736632347
1587,4.768427673447802,0.10173795607098729,0.1015662877347356,0.05088392612834594,0.0456025852743723,0.22509621118850365,0.3531512031508546
1588,4.768427673447802,0.10173795045384443,0.1015662810517647,0.05088381735699339,0.045598507082219554,0.22502417860163604,0.3531461374868177
1589,4.768427673447802,0.10173794484206918,0.10156627437517993,0.05088370868958043,0.045594435880582325,0.22495206209984056,0.3531410766634213
1590,4.768427673447802,0.10173793923565302,0.10156626770497112,0.050883600125942015,0.0455903716573832,0.22488014520986943,0.3531360206729797
1591,4.768427673447802,0.10173793363458747,0.10156626104112815,0.05088353125350997,0.0455862530501602,0.22480816629571893,0.35313096950782435
1592,4.768427673447802,0.10173792803886404,0.10156625438364093,0.05088342288426401,0.04558214145581759,0.22473625603268088,0.3531259231603036
1593,4.768427673447802,0.10173792244847425,0.1015662477324994,0.05088331461831177,0.04557803686226814,0.2246645775704705,0.3531208816227827
1594,4.768427673447802,0.10173792754148146,0.1015662410876935,0.05088327297906802,0.04557393925745234,0.22459300206481317,0.353115844887644
1595,4.768427673447802,0.10173792195832448,0.10156623444921321,0.050883190518613584,0.04556984862933824,0.22452129698804577,0.35311081294728663
1596,4.768427673447802,0.10173791638047912,0.10156623096943641,0.05088319929746619,0.04556574959113622,0.22444966012876869,0.3531057857941265
1597,4.7684276734478015,0.10173791080793694,0.10156622434257215,0.050883091376459175,0.04556165752027231,0.2243783397019728,0.35310076342059615
1598,4.7684276734478015,0.10173790524068961,0.1015662177220045,0.05088298355799484,0.04555757240477382,0.2243068388752805,0.3530957458191451
1599,4.7684276734478015,0.10173789967872875,0.1015662111077235,0.05088287584191128,0.0455534942326954,0.224235459760169,0.35309073298223936
1600,4.7684276734478015,0.10173789412204602,0.10156620449971926,0.05088276822804697,0.04554942299211895,0.22416416725713995,0.35308572490236156
1601,4.7684276734478015,0.1017378885706331,0.10156619789798188,0.050882660716240743,0.04554535867115355,0.22409302471520676,0.35308072157201104
1602,4.768427673447802,0.10173788302448168,0.10156619130250148,0.050882553306331756,0.04554130125793538,0.22402179473639255,0.3530757229837035
1603,4.768427673447802,0.10173787748358347,0.10156618471326821,0.05088247316963312,0.045537250740627644,0.22395063222536557,0.3530707291299711
1604,4.768427673447803,0.10173787194793021,0.10156617813027222,0.05088236595441175,0.045533207107420495,0.22387953707594427,0.35306574000336266
1605,4.768427673447803,0.10173786641751366,0.1015661715535037,0.050882258840615445,0.04552917034653094,0.22380850918218054,0.3530607555964431
1606,4.768427673447803,0.10173786089232559,0.1015661649829529,0.050882151828084796,0.045525140446202796,0.22373754843835916,0.35305577590179393
1607,4.768427673447803,0.10173785537235776,0.10156615841861,0.0508820449166607,0.045521117394706566,0.22366671030358726,0.3530508009120128
1608,4.768427673447803,0.101737849857602,0.10156615186046528,0.05088193810618446,0.045517101180339414,0.22359588352583762,0.3530458306197136
1609,4.768427673447803,0.10173784434805012,0.10156614530850902,0.050881831396497684,0.045513091791425056,0.2235252106143696,0.3530408650175265
1610,4.768427673447803,0.10173783884369396,0.1015661387627315,0.050881724787442344,0.04550908921631367,0.22345453749425723,0.3530359040980978
1611,4.768427673447802,0.10173783334452537,0.10156613222312307,0.05088165753120247,0.04550509344338189,0.22338405963590013,0.35303094785408984
1612,4.768427673447802,0.10173782785053624,0.10156612568967402,0.05088156828940155,0.04550110446103263,0.22331349948632184,0.35302599627818115
1613,4.768427673447802,0.1017378223617185,0.10156611916237476,0.05088147224744383,0.045497122257695095,0.22324300575323588,0.3530210493630662
1614,4.7684276734478015,0.10173781687806399,0.10156611264121566,0.05088136601830346,0.04549314682182465,0.22317257833276596,0.3530161071014555
1615,4.7684276734478015,0.10173781139956467,0.1015661061261871,0.05088125988902933,0.04548917814190278,0.22310221712126282,0.3530111694860753
1616,4.7684276734478015,0.10173780592621252,0.10156609961727954,0.050881153859465435,0.045485216206436994,0.22303192201530359,0.353006236509668
1617,4.7684276734478015,0.10173780045799946,0.10156609311448339,0.05088104792945613,0.04548126100396078,0.22296169291169102,0.3530013081649917
1618,4.7684276734478015,0.1017377949949175,0.10156608661778915,0.05088094209884609,0.04547731252303347,0.22289179760980868,0.35299638444482023
1619,4.7684276734478015,0.10173778953695864,0.10156608012718728,0.05088083636748034,0.04547337075224025,0.2228217001179447,0.3529914653419433
1620,4.768427673447801,0.10173778408411485,0.10156607364266827,0.050880731146394444,0.045469438458790194,0.22275172819437006,0.35298655084916625
1621,4.768427673447801,0.10173777863637821,0.10156606716422267,0.050880625612924515,0.045465512850119245,0.2226820703270043,0.3529816409593101
1622,4.768427673447801,0.10173777319374078,0.10156606069184104,0.050880520178236084,0.0454615939148936,0.22261247231911507,0.3529767356652116
1623,4.7684276734478,0.10173776775619461,0.10156605422551393,0.050880435228357834,0.04545768164180497,0.2225429810530492,0.35297183495972284
1624,4.7684276734478,0.1017377623237318,0.10156604776523194,0.05088032998438047,0.0454537760195705,0.2224735793723304,0.3529669388357117
1625,4.7684276734478,0.10173775689634443,0.10156604131098568,0.050880224838730656,0.04544978716137543,0.22240395377620736,0.35296204728606134
1626,4.7684276734478,0.10173775147402463,0.10156603486276577,0.05088011979125576,0.045445805015462,0.2223343542504679,0.35295716030367047
1627,4.7684276734478,0.10173774605676456,0.10156602842056286,0.05088009916840587,0.045441829570493024,0.22226477898977248,0.3529522778814532
1628,4.7684276734478,0.10173774064455635,0.10156602198436765,0.05087999429045215,0.045437860815156765,0.22219526861148944,0.352947400012339
1629,4.7684276734478,0.10173773523739216,0.10156601555417077,0.050879931698070466,0.04543389873816685,0.222126100793014,0.35294252668927256
1630,4.768427673447799,0.1017377298352642,0.10156600912996298,0.050879827002275106,0.045429943328262154,0.2220567197913954,0.35293765790521403
1631,4.7684276734478,0.10173772443816469,0.10156600271173502,0.05087972240393316,0.04542599457420682,0.22198740337130823,0.3529327936531387
1632,4.768427673447799,0.1017377190460858,0.1015659962994776,0.05087961790289389,0.045422052464790086,0.2219183986672339,0.35292793392603694
1633,4.768427673447799,0.10173771365901983,0.10156598989318152,0.050879513499006886,0.04541811698882629,0.22184921103368396,0.3529230787169144
1634,4.768427673447799,0.10173770827695902,0.10156598349283757,0.05087941131351064,0.04541418813515477,0.22178008768272306,0.35291822801879186
1635,4.768427673447798,0.1017377028998956,0.10156597709843655,0.0508793071028177,0.04541026589263979,0.2217110285151099,0.3529133818247051
1636,4.768427673447799,0.1017377043498435,0.10156597761888914,0.050879202988828386,0.04540635025017045,0.22164203343181724,0.3529085401277049
1637,4.768427673447799,0.10173769898063018,0.10156597123419782,0.050879098971393574,0.045402441196660696,0.2215735314819676,0.35290370292085704
1638,4.768427673447798,0.10173769361639316,0.10156596485542398,0.050879023867646214,0.04539853872104914,0.22150513580505649,0.3528988701972423
1639,4.768427673447798,0.10173768825712479,0.10156595848255848,0.05087892003392318,0.04539465105679983,0.22143657990086052,0.3528940419499562
1640,4.768427673447797,0.1017376829028174,0.10156595211559225,0.05087881629631752,0.04539076994076806,0.22136872062594343,0.35288921817210933
1641,4.768427673447797,0.1017376775534634,0.10156594575451622,0.05087871265468141,0.04538689536197794,0.22130087361888046,0.352884398856827
1642,4.768427673447797,0.10173767220905516,0.10156593939932135,0.05087860910886732,0.04538302730947801,0.22123295074245344,0.3528795839972493
1643,4.768427673447797,0.10173766686958506,0.10156593304999857,0.050878505658728035,0.045379165772341155,0.2211651467132609,0.3528747735865309
1644,4.768427673447796,0.10173766153504553,0.1015659267065389,0.05087840230411666,0.04537531073966454,0.22109678998098994,0.3528699676178414
1645,4.768427673447796,0.101737656205429,0.10156592036893332,0.05087829904488663,0.04537146220056955,0.2210287589049861,0.35286516608436497
1646,4.768427673447796,0.10173765088072793,0.10156591403717286,0.05087819588089167,0.04536762014420168,0.22096039777627502,0.35286036897930034
1647,4.768427673447796,0.1017376455609348,0.10156590771124854,0.05087809281198583,0.04536378455973056,0.22089240481589187,0.35285557629586084
1648,4.768427673447796,0.10173764978620348,0.10156590139115146,0.05087798983802349,0.04535995543634978,0.22082450783593485,0.35285078802727443
1649,4.768427673447796,0.10173764447325845,0.10156589507687269,0.0508778869588593,0.04535613276327691,0.2207568737146238,0.3528460041667834
1650,4.768427673447797,0.10173763916520155,0.10156588876840332,0.05087778417434825,0.04535223500978814,0.22068930739251585,0.3528412247076446
1651,4.768427673447797,0.1017376338620253,0.10156588246573447,0.050877681484345655,0.04534834376007002,0.22062201367697698,0.3528364496431292
1652,4.768427673447797,0.10173762856372227,0.10156588612438777,0.05087760245526763,0.045344459003297,0.220554682496015,0.3528316789665229
1653,4.768427673447797,0.10173762327028496,0.10156587983022743,0.05087749994659135,0.04534058072866745,0.2204876328277839,0.3528269126711255
1654,4.768427673447797,0.10173761798170601,0.1015658735418439,0.050877397531997916,0.04533670892540361,0.2204205360671338,0.35282215075025136
1655,4.768427673447798,0.10173761269797797,0.10156586725922837,0.05087729694260047,0.04533284358275149,0.22035352799657643,0.3528173931972289
1656,4.768427673447798,0.10173760741909349,0.10156586098237202,0.050877194715210364,0.04532898468998082,0.22028599078248734,0.3528126400054008
1657,4.768427673447797,0.10173760214504514,0.10156585471126611,0.050877092581474034,0.04532513223638499,0.2202183882526903,0.352807891168124
1658,4.768427673447798,0.10173759687582559,0.10156584844590187,0.05087699054124894,0.04532128621128099,0.22015130339513608,0.35280314667876955
1659,4.768427673447798,0.1017375916114275,0.10156584218627057,0.05087688859439278,0.045317446604009305,0.22008375198320726,0.3527984065307225
1660,4.768427673447799,0.10173758635184352,0.1015658359323635,0.0508767867407636,0.0453136134039339,0.2200162623447818,0.35279367071738205
1661,4.768427673447798,0.1017375810970663,0.10156582968417194,0.05087668498021975,0.045309786600442124,0.21994903333281976,0.35278893923216137
1662,4.768427673447798,0.10173757584708863,0.10156582344168721,0.05087658331261985,0.045305966182944656,0.21988174344921183,0.3527842120684877
1663,4.768427673447798,0.10173757060190318,0.1015658172049007,0.05087648173782286,0.04530215214087544,0.2198144384845763,0.3527794892198022
1664,4.768427673447798,0.10173756536150265,0.10156581097380372,0.050876380255688004,0.04529834446369161,0.21974744020676232,0.35277477067955987
1665,4.768427673447798,0.10173756012587983,0.10156580474838765,0.05087627886607482,0.04529454314087344,0.21968025787266748,0.35277005644122966
1666,4.768427673447798,0.10173755489502745,0.1015657985286439,0.050876177568843134,0.04529074816192427,0.21961313675199276,0.3527653464982943
1667,4.768427673447799,0.10173754966893833,0.10156579231456389,0.050876076363853086,0.04528695951637044,0.2195464759028872,0.3527606408442503
1668,4.768427673447798,0.1017375444476052,0.10156578610613899,0.050875975250965086,0.045283177193761244,0.21947947680939864,0.35275593947260797
1669,4.768427673447799,0.10173753923102094,0.10156582077034775,0.05087587423003988,0.045279486541194965,0.21941253865198757,0.3527512423768913
1670,4.768427673447798,0.10173753401917833,0.10156581456075119,0.050875773300938454,0.045275802113154046,0.21934587593712618,0.35274654955063817
1671,4.768427673447798,0.10173752881207018,0.1015658083567955,0.050875722805947675,0.0452721238993734,0.2192793607334087,0.3527418609873997
1672,4.768427673447798,0.1017375236096894,0.10156580215847216,0.05087562204475211,0.0452684518896104,0.21921260467536938,0.352737176680741
1673,4.768427673447798,0.10173751841202884,0.10156579596577268,0.050875521374979055,0.04526478607364479,0.21914590918633914,0.35273249662424067
1674,4.768427673447798,0.1017375132190814,0.10156578977868859,0.05087542079649066,0.04526112644127863,0.21907927417499853,0.3527278208114906
1675,4.768427673447798,0.10173750803083993,0.1015657835972114,0.05087532030914939,0.04525747298233622,0.21901269955022057,0.3527231492360965
1676,4.768427673447798,0.10173750284729738,0.10156577742133267,0.050875219912817966,0.045253825686664084,0.21894618522107004,0.3527184818916773
1677,4.768427673447798,0.10173749766844667,0.10156577125104399,0.05087511960735944,0.04525018454413086,0.21887973109680314,0.35271381877186553
1678,4.768427673447798,0.10173749249428075,0.10156576508633697,0.05087501939263713,0.045246549544627285,0.21881333708686693,0.35270915987030704
1679,4.768427673447799,0.10173748732479257,0.10156575892720317,0.05087491926851464,0.04524292067806607,0.21874700310089862,0.352704505180661
1680,4.768427673447798,0.1017374821599751,0.10156575277363425,0.05087481923485585,0.045239297934381896,0.21868116722695688,0.3526998546965999
1681,4.768427673447798,0.10173747699982133,0.10156574662562184,0.05087471929152497,0.04523568130353135,0.21861536440106116,0.35269520841180957
1682,4.768427673447799,0.10173747184432427,0.10156574048315765,0.05087464777136561,0.045232070775492836,0.21854920968963215,0.35269056631998913
1683,4.768427673447799,0.10173746669347694,0.1015657403003831,0.050874547999715546,0.045228466340266525,0.21848311464284495,0.35268592841485075
1684,4.768427673447799,0.10173746154727235,0.1015657341671907,0.050874448317995334,0.045224867987874305,0.21841707917128036,0.35268129469011994
1685,4.768427673447799,0.10173745640570354,0.10156572803952317,0.05087434872607029,0.045221275708359716,0.21835110318570647,0.3526766651395352
1686,4.7684276734478,0.1017374512687636,0.10156572191737229,0.05087426029575782,0.04521768949178789,0.21828543713857357,0.3526720397568483
1687,4.7684276734478,0.1017374461364456,0.10156571580072978,0.05087416087967969,0.04521410518964188,0.21821996486555734,0.3526674185358239
1688,4.7684276734478,0.10173744100874263,0.10156570968958739,0.050874070043149505,0.04521052693435493,0.218154680497593,0.35266280147023976
1689,4.7684276734478,0.10173743588564776,0.10156570358393692,0.050873970803170875,0.045206832747223064,0.2180889412210744,0.3526581885538867
1690,4.7684276734478,0.10173743076715415,0.10156569748377015,0.05087387165232343,0.04520314469676443,0.21802326098748906,0.3526535797805685
1691,4.7684276734478,0.10173742565325493,0.10156569138907894,0.05087377259047416,0.04519946277298221,0.2179576397087176,0.3526489751441018
1692,4.7684276734478,0.10173742054394322,0.10156568529985507,0.05087367361749028,0.04519578696590117,0.21789207729682433,0.35264437463831616
1693,4.7684276734478,0.10173741543921222,0.10156567921609044,0.0508735960375416,0.045192117265567634,0.2178265736640569,0.35263977825705406
1694,4.7684276734478,0.10173741033905506,0.10156567313777688,0.05087349723549063,0.04518845366204938,0.21776131630937326,0.3526351859941706
1695,4.7684276734478,0.10173740524346495,0.10156566706490629,0.05087339852191422,0.04518479614543561,0.2176964871027841,0.35263059784353407
1696,4.7684276734478,0.10173740015243511,0.10156566099747055,0.05087329989668071,0.045181144705836895,0.21763178949431627,0.3526260137990251
1697,4.7684276734478,0.10173739506595873,0.10156565493546162,0.050873201359658726,0.0451774993333851,0.21756720102107224,0.3526214338545372
1698,4.7684276734478,0.10173738998402906,0.1015656488788714,0.05087310291071715,0.045173838403198996,0.21750198935782766,0.3526168580039767
1699,4.768427673447799,0.10173738490663935,0.10156564282769183,0.05087300454972516,0.04517018353979705,0.21743724985804216,0.3526122862412623
1700,4.768427673447799,0.10173737983378285,0.1015656367819149,0.05087290627655218,0.04516653473334602,0.21737229391672347,0.3526077185603257
1701,4.7684276734478,0.10173737476545285,0.10156563074153262,0.05087280809106793,0.04516289197403378,0.21730725659964018,0.3526031549551109
1702,4.768427673447799,0.1017373697016426,0.10156562470653693,0.05087277233739948,0.045159255252069284,0.21724232671471272,0.35259859541957445
1703,4.768427673447799,0.10173736978807386,0.10156561867691988,0.05087268981115954,0.045155624557682524,0.21717740529334278,0.35259403994768557
1704,4.768427673447799,0.10173736473174624,0.10156561265267351,0.05087259186471764,0.04515199988112441,0.21711254169848607,0.35258948853342587
1705,4.768427673447799,0.1017373596799197,0.10156560663378986,0.05087249400546667,0.04514838121266676,0.2170477358445506,0.3525849411707895
1706,4.768427673447799,0.1017373546325876,0.10156560786406,0.050872396233277654,0.04514467450163171,0.2169829876461214,0.35258039785378287
1707,4.768427673447798,0.10173734958974329,0.10156560185371837,0.050872298548021895,0.045140973862918946,0.21691829701796012,0.352575858576425
1708,4.768427673447798,0.10173734455138013,0.10156559584871763,0.050872200949570935,0.04513727928673912,0.21685366387500443,0.35257132333274716
1709,4.768427673447798,0.10173733951749152,0.10156558984904993,0.0508721034377966,0.04513359076332381,0.21678908813236766,0.35256679211679287
1710,4.768427673447799,0.10173733448807087,0.10156558385470735,0.050872006012570956,0.045129908282925464,0.21672456970533824,0.352562264922618
1711,4.768427673447799,0.10173732946311155,0.10156557786568203,0.050871908673766356,0.04512623183581736,0.2166601085093793,0.3525577417442907
1712,4.768427673447798,0.10173732444260701,0.10156557188196616,0.05087182531321997,0.04512256141229353,0.2165957532371066,0.3525532225758914
1713,4.768427673447798,0.10173731942655066,0.10156556590355191,0.05087172814274849,0.045118897002668724,0.21653140623588366,0.3525487074115125
1714,4.768427673447799,0.10173731441493598,0.1015655599304315,0.05087163105832033,0.04511523859727834,0.21646711621317702,0.3525441962452589
1715,4.768427673447798,0.10173730940775642,0.10156555396259707,0.050871534059808855,0.045111586186478335,0.21640288308514388,0.3525396890712473
1716,4.768427673447798,0.10173730440500545,0.10156554800004093,0.05087143714708774,0.04510793976064526,0.21633870676811393,0.35253518588360666
1717,4.768427673447798,0.10173729940667658,0.10156554254928578,0.05087134032003089,0.04510429931017613,0.21627458717858872,0.352530686676478
1718,4.768427673447799,0.10173729441276332,0.10156553659711284,0.05087124357851248,0.04510066482548836,0.21621059783848565,0.35252619144401437
1719,4.768427673447799,0.10173728942325917,0.10156553065019505,0.050871146922406914,0.04509703629701976,0.21614659143237022,0.35252170018038076
1720,4.768427673447799,0.10173728443815767,0.10156552470852473,0.05087107125682013,0.04509341371522847,0.21608269686296,0.3525172128797542
1721,4.768427673447799,0.10173727945745235,0.10156551877209415,0.05087097476498311,0.045089797070592894,0.21601880331377193,0.3525127295363236
1722,4.768427673447799,0.10173727448113677,0.10156551284089566,0.05087087835818922,0.04508614811379441,0.21595496607719328,0.3525082501442898
1723,4.768427673447798,0.10173726950920452,0.10156550691492156,0.05087078203631389,0.045082505108852006,0.21589118507074773,0.35250377469786565
1724,4.768427673447798,0.10173726454164915,0.10156553664516886,0.05087068579923284,0.04507890729765194,0.2158274602121277,0.35249930319127554
1725,4.768427673447798,0.10173725957846429,0.10156553071910367,0.05087065273634461,0.04507526226708663,0.21576379141919405,0.3524948356187559
1726,4.768427673447798,0.10173725461964354,0.10156552479824925,0.05087055664987977,0.045071623172129406,0.21570017860997545,0.35249037197455496
1727,4.768427673447799,0.10173724966518052,0.10156551888259799,0.05087046064785417,0.04506799000331227,0.21563662170266806,0.3524859122529326
1728,4.768427673447799,0.10173724471506888,0.10156551297214227,0.050870364730144495,0.04506436275118723,0.2155733891971044,0.35248145644816037
1729,4.768427673447798,0.10173723976930224,0.1015655070668745,0.05087026889662768,0.045060741406326245,0.21550994376982932,0.35247700455452163
1730,4.768427673447799,0.10173723482787428,0.10156550116678716,0.050870173147180925,0.04505712595932125,0.21544687482320862,0.3524725565663115
1731,4.768427673447799,0.10173722989077869,0.10156549527187267,0.05087012447618085,0.04505351640078399,0.21538379688132975,0.35246811247783644
1732,4.768427673447799,0.10173722495800912,0.10156548938212348,0.05087013731066904,0.045049912721346036,0.21532070888265561,0.3524636722834147
1733,4.768427673447799,0.1017372200295593,0.10156548349753208,0.05087004176706566,0.04504629317829888,0.2152574853740509,0.35245923597737594
1734,4.768427673447799,0.10173721510542294,0.10156547761809098,0.05086994630708354,0.0450427104957224,0.21519431719964904,0.3524548035540616
1735,4.768427673447799,0.10173721487198076,0.10156547174379267,0.050869850930601056,0.045039133656152655,0.2151312042789699,0.3524503750078245
1736,4.768427673447799,0.10173720995507887,0.10156546587462968,0.05086975563749683,0.045035562650311715,0.21506821772543297,0.3524459503330289
1737,4.7684276734478,0.10173720504247286,0.10156546001059455,0.05086966042764973,0.04503199747906862,0.21500521505055664,0.3524415295240505
1738,4.7684276734478,0.10173720013415648,0.10156545415167985,0.05086962835251989,0.04502843812304816,0.21494244428429923,0.3524371125752765
1739,4.7684276734478,0.10173719523012349,0.10156544829787813,0.05086953329037557,0.045024884573030846,0.21487955150439408,0.35243269948110534
1740,4.7684276734478,0.10173719033036772,0.10156544244918196,0.05086943831114256,0.045021336819816564,0.21481671357831877,0.3524282902359471
1741,4.768427673447801,0.10173718543488294,0.1015654401255623,0.050869343414700695,0.045017794854224503,0.21475393042656798,0.3524238848342229
1742,4.7684276734478,0.10173718054366299,0.10156543428602692,0.05086924860093003,0.04501436107841372,0.2146912019697974,0.3524194832703652
1743,4.7684276734478,0.10173717565670166,0.10156542845157586,0.0508691785909121,0.04501093298275484,0.2146285281288234,0.352415085538818
1744,4.7684276734478,0.10173717077399283,0.10156542262220175,0.05086909011167565,0.0450075105582537,0.21456590882462245,0.35241069163403616
1745,4.7684276734478,0.10173716589553031,0.10156541679789725,0.05086900210043111,0.04500409379593503,0.21450352782911206,0.35240630155048597
1746,4.7684276734478,0.10173716102130798,0.10156541097865503,0.05086890760523835,0.04500068268684235,0.21444125233905123,0.3524019152826449
1747,4.7684276734478,0.10173715615131973,0.10156540516446778,0.05086881319213027,0.044997277222037925,0.21437941453570905,0.3523975328250015
1748,4.7684276734478,0.10173715128555942,0.10156539935532823,0.05086876336873837,0.04499387739260274,0.21431721225539271,0.3523931541720556
1749,4.7684276734478,0.10173714642402097,0.10156539355122905,0.05086866910649641,0.04499048318963641,0.2142552555293484,0.35238877931831775
1750,4.7684276734478,0.10173714156669829,0.101565387752163,0.05086857492599557,0.0449870946042572,0.21419334997055353,0.35238440825830997
1751,4.7684276734478,0.10173713671358531,0.10156538195812283,0.05086848082711807,0.04498371162760189,0.2141316120803431,0.35238004098656517
1752,4.768427673447801,0.10173713186467595,0.10156537616910129,0.05086838680974635,0.04498033425082579,0.21406976617106735,0.35237567749762727
1753,4.768427673447801,0.10173712701996418,0.10156537038509117,0.050868292873763085,0.04497696246510266,0.21400796074281953,0.3523713177860511
1754,4.768427673447801,0.10173712217944395,0.10156536460608524,0.05086819901905119,0.044973596261624685,0.21394616232612365,0.35236696184640254
1755,4.768427673447801,0.10173711734310922,0.10156535883207632,0.05086810524549381,0.04497023563160238,0.21388448442030572,0.3523626096732584
1756,4.768427673447801,0.101737112510954,0.10156535306305722,0.05086801155297434,0.044966880566264605,0.21382251272778643,0.3523582612612063
1757,4.768427673447801,0.10173710967916741,0.10156534729902077,0.05086791794137638,0.04496353105685847,0.21376075845008385,0.3523539166048447
1758,4.768427673447801,0.10173710485477544,0.10156534153995983,0.05086782441058379,0.04496018709464931,0.21369889330200617,0.35234957569878306
1759,4.768427673447801,0.10173710003454552,0.10156533578586727,0.05086773096048065,0.044956848670920625,0.21363708152528363,0.35234523853764155
1760,4.768427673447801,0.10173709521847164,0.10156533003673594,0.05086767400373407,0.04495351577697404,0.21357532996732914,0.3523409051160512
1761,4.768427673447801,0.1017370904065479,0.10156532429255875,0.05086758070414281,0.04495018840412925,0.2135136247019167,0.3523365754286537
1762,4.7684276734478015,0.1017370855987683,0.10156532116277782,0.05086748748490371,0.044946878315464234,0.2134519725787676,0.3523322494701015
1763,4.7684276734478015,0.10173708079512692,0.10156531542773459,0.050867394345901755,0.044943573720462066,0.21339037352182288,0.3523279272350577
1764,4.7684276734478015,0.10173707599561785,0.1015653096976249,0.05086730128702221,0.04494025560811302,0.2133288274551757,0.3523236087181961
1765,4.7684276734478015,0.10173707120023519,0.1015653089608251,0.050867208308150495,0.044936942988558354,0.21326734114945992,0.3523192939142013
1766,4.7684276734478015,0.10173706640897302,0.10156530323912424,0.05086711540917231,0.04493363585319853,0.2132059008343214,0.35231498281776835
1767,4.7684276734478015,0.10173706162182548,0.10156529752233705,0.05086702258997356,0.044930334193451806,0.21314451328267037,0.35231067542360284
1768,4.7684276734478015,0.1017370568387867,0.10156529181045651,0.050866929850440404,0.04492703800075421,0.21308321696693563,0.35230637172642115
1769,4.7684276734478015,0.1017370520598508,0.10156528610347562,0.0508668371904592,0.04492374726655948,0.2130219670637789,0.35230207172095
1770,4.7684276734478015,0.10173704728501194,0.10156528040138739,0.05086674460991654,0.04492046198233904,0.21296073733099924,0.3522977754019267
1771,4.7684276734478015,0.1017370425142643,0.10156527470418486,0.05086665210869925,0.044917182139581915,0.2128996543864193,0.352293482764099
1772,4.768427673447801,0.10173703774760201,0.10156526901186104,0.05086655968669437,0.04491390772979472,0.21283852947824491,0.35228919380222506
1773,4.768427673447801,0.1017370329850193,0.10156526332440904,0.050866467343789176,0.04491063874450162,0.21277767729621908,0.35228490851107375
1774,4.7684276734478015,0.10173702822651035,0.10156525764182191,0.05086637507987117,0.04490737517524425,0.21271683996918514,0.352280626885424
1775,4.768427673447801,0.10173702347206937,0.10156525196409273,0.05086628289482805,0.04490411701358167,0.21265587166418234,0.35227634892006526
1776,4.768427673447801,0.10173701872169058,0.1015652462912146,0.050866190788547774,0.04490086425109037,0.21259495545045964,0.3522720746097973
1777,4.768427673447801,0.1017370139753682,0.10156524062318062,0.050866098760918514,0.044897616879364166,0.21253425384942787,0.35226780394943036
1778,4.768427673447801,0.1017370092330965,0.10156523495998394,0.05086600681182864,0.0448943748900142,0.21247344154999484,0.3522635369337847
